income,rent,family_size,marital_status,special_conditions,lat,lon,need_score
1279.03,791.42,1,Divorced,0,24.75226401319797,46.73469336926871,49.75
14405.28,1383.93,5,Widowed,0,24.879086089458326,46.7256487149627,28.84
2393.56,1741.73,10,Divorced,1,24.75618299239894,46.705622909718244,100.0
7544.58,4095.18,7,Married,0,24.811309598574997,46.7289387913391,56.71
5498.19,2889.93,10,Married,1,24.741631348083928,46.80406520161365,91.02
16371.78,11458.76,1,Divorced,1,24.845080150225684,46.70797882171306,53.0
16164.17,3444.66,9,Divorced,1,24.68077300243197,46.78837568449185,73.52
1040.26,786.76,3,Single,0,24.739868508712,46.77753127995814,65.25
10804.59,3588.99,6,Single,1,24.675594809114408,46.78262986691497,63.29
3248.63,1986.89,3,Divorced,1,24.713541403535963,46.77453820595333,59.46
12132.99,8463.93,6,Married,1,24.77481365339182,46.69030302903017,77.9
11161.4,7444.05,7,Married,1,24.75374818435366,46.77231592284784,81.68
3899.54,859.12,9,Widowed,1,24.779394722655763,46.76722064902362,73.81
7844.41,2151.69,1,Single,1,24.872922029225776,46.65978791941445,35.97
12022.61,3022.68,4,Widowed,1,24.854960628748433,46.74321779687616,50.06
5440.88,2836.54,2,Single,0,24.729160797583845,46.67148431871305,30.85
14315.38,4863.0,10,Single,1,24.76464398046115,46.784082505596224,83.59
10855.38,3566.74,8,Married,1,24.767722543981122,46.813557746512366,73.14
10925.84,4066.7,3,Single,0,24.70154121549742,46.737395552607694,29.89
12960.76,1215.6,5,Married,1,24.711480327779345,46.75618159413125,48.75
8266.58,3166.2,3,Widowed,1,24.818444369504867,46.716961910315945,50.32
2916.11,701.39,2,Single,0,24.643889307168642,46.74794740733982,39.62
11378.45,6013.03,3,Married,0,24.795936927586677,46.758214737748084,36.14
916.06,596.4,6,Single,1,24.835889109591108,46.68444731601755,96.04
17050.84,8353.27,6,Married,0,24.808110805272523,46.7976253756239,49.6
19975.42,6021.15,10,Divorced,1,24.685170620799674,46.75398259129595,82.06
793.0,310.22,8,Divorced,1,24.74889100844962,46.73392386634492,95.65
17319.18,5120.79,4,Divorced,1,24.791483824176918,46.71363857179432,51.83
10538.29,3251.64,1,Widowed,0,24.74031459604192,46.7397076208744,17.34
15632.29,7301.45,4,Widowed,0,24.71973770305686,46.68370874355574,38.68
5499.37,241.93,7,Married,1,24.808068664147825,46.680560298242064,56.76
6092.15,2623.23,7,Single,1,24.80741562504546,46.761129564642694,72.22
19136.59,10521.78,8,Widowed,0,24.687809663560472,46.704121767383214,61.99
7889.69,3372.76,8,Divorced,1,24.83380547015237,46.688941723443016,77.1
18927.62,10218.54,9,Widowed,0,24.750879786884532,46.7611030446626,66.59
6460.79,3414.66,6,Single,1,24.81326952546413,46.725423055697775,71.14
18637.5,11271.78,5,Married,0,24.74422449026542,46.809118493084924,49.19
14221.38,8699.77,7,Married,0,24.86104498318988,46.78694290253909,59.47
10067.82,808.33,3,Widowed,1,24.77836590712825,46.69758671391795,38.21
19748.1,15540.3,2,Widowed,0,24.732577779672173,46.76412570526329,41.48
7730.78,3736.96,5,Divorced,1,24.795019911044434,46.80807992964732,64.34
10123.15,3333.7,10,Divorced,1,24.80662250462681,46.66284598491201,83.17
7304.5,388.48,7,Married,0,24.826697380886145,46.68809696863428,37.13
880.98,388.18,5,Widowed,0,24.754901436402385,46.75051001031258,62.62
10319.56,4935.1,7,Divorced,0,24.8738833744892,46.89349592780027,54.13
13818.64,4489.94,3,Married,0,24.80443615295681,46.72884016906398,28.0
10608.94,5267.35,3,Married,1,24.80082528242403,46.78238277129369,54.86
2242.09,1625.34,9,Married,1,24.75806661872214,46.827760567795615,100.0
16135.22,12385.28,6,Divorced,0,24.78560353795957,46.76288715445457,60.7
8518.69,203.45,3,Single,0,24.807396212602725,46.759079330530724,15.96
6602.72,2292.86,2,Married,0,24.816047025023483,46.70713734067265,23.89
5245.38,1733.85,9,Single,0,24.7461849123027,46.682992288351414,58.22
17515.66,1426.47,1,Widowed,0,24.796075061531013,46.77694682517561,8.26
13514.75,10462.58,9,Divorced,0,24.796988643307596,46.82172462166738,75.97
7901.17,5617.4,4,Widowed,0,24.773820199058548,46.77143708277963,48.44
7548.01,2267.3,10,Married,0,24.719514956193034,46.71864501487628,62.02
5100.98,2290.94,5,Divorced,0,24.808876887878288,46.78045510553716,42.96
11316.55,4279.49,9,Widowed,1,24.75940165261679,46.7344200374071,80.13
6385.1,1657.38,7,Single,0,24.69820631266596,46.720148539959666,45.38
10449.48,4763.04,6,Married,0,24.81861915817599,46.766760250805326,48.23
8338.94,5245.52,10,Married,0,24.79913328606906,46.74048868435905,75.16
19387.68,14316.21,9,Single,0,24.774453157931408,46.70498394302633,74.54
14590.77,4935.07,6,Married,0,24.80904142101013,46.759048647219466,43.53
9532.76,916.42,8,Divorced,0,24.79870094239964,46.71169825786662,43.85
19515.55,7177.94,6,Married,1,24.666432854006437,46.79285763558769,64.71
8298.94,1297.56,4,Widowed,1,24.75015812719958,46.69486121179784,46.25
4350.04,2676.47,10,Widowed,0,24.8087739455957,46.71839936800404,74.61
9471.89,6996.05,7,Single,1,24.827096819202332,46.768850297478835,84.54
1954.98,648.45,8,Married,0,24.808278466160026,46.66970221443997,73.27
16838.76,7007.85,8,Widowed,0,24.83469719926932,46.75106252656169,56.65
8593.6,747.04,6,Married,0,24.75563614303769,46.74516942336711,33.48
9453.0,6466.32,8,Widowed,0,24.685288238355085,46.758432640574036,67.36
8755.34,6693.23,7,Single,0,24.722631424590897,46.670366485707824,65.58
15037.52,2300.25,7,Divorced,0,24.697982040689105,46.7936344187495,41.12
7413.07,2020.8,10,Single,0,24.742636830315362,46.814686385495826,60.9
3877.08,2648.61,4,Widowed,0,24.747309926847386,46.65263210212035,47.33
7485.36,4715.23,3,Married,1,24.71827377800257,46.799790581000345,60.2
11474.15,7783.53,8,Divorced,0,24.766305091103167,46.71058563517547,67.13
10818.35,5288.57,8,Married,1,24.78210091129264,46.763089136808375,79.55
1482.06,703.31,2,Widowed,1,24.829969940795124,46.81042496149465,68.98
6164.98,383.16,4,Widowed,0,24.756111567710548,46.6716976156959,22.49
18628.64,9197.68,4,Single,1,24.753426741943837,46.75101402532914,59.75
9263.39,6285.57,5,Single,1,24.72591205368947,46.690142454255245,72.14
7461.77,5263.87,2,Single,1,24.791289394077495,46.73556738242148,58.22
14346.58,5660.23,7,Widowed,1,24.77573984977058,46.700075233265,70.78
13964.71,8236.99,3,Married,0,24.762579964289714,46.69178834278659,38.59
5726.95,2147.0,2,Single,1,24.81860992055624,46.789762466736185,45.0
8705.52,6715.61,5,Single,1,24.681790606888097,46.69152445699038,75.86
6543.56,3072.53,1,Single,0,24.699273537245496,46.70549880327965,23.78
17628.59,7339.27,2,Single,1,24.769928101510484,46.66551773901507,46.65
1360.75,388.36,2,Widowed,0,24.728007009343735,46.68780213139593,41.42
15816.18,2612.8,8,Married,0,24.784463366469947,46.74146721685181,46.61
18734.48,14432.86,5,Widowed,0,24.73801312233314,46.74684104360697,55.82
5049.44,3836.67,7,Single,1,24.746765995770637,46.724417244483696,85.39
7584.96,3604.48,1,Married,0,24.857772604514928,46.80502305258952,24.01
19242.82,2366.6,7,Married,0,24.70912093815362,46.779486620893955,39.92
17246.53,9135.08,8,Single,0,24.81466982772458,46.680586835562366,61.19
14419.63,4096.45,6,Divorced,1,24.815038882187743,46.81489659592063,61.36
15437.0,9635.47,5,Divorced,0,24.71797275968778,46.692124858949285,49.97
5888.28,3544.13,10,Married,1,24.824983073342175,46.751574765541285,94.08
16507.66,5942.82,9,Married,1,24.801673813761976,46.755029460820026,79.4
17667.08,5699.93,1,Widowed,1,24.79363479604641,46.67167639358445,37.91
16503.71,4270.65,5,Single,1,24.82646588533107,46.79647949962139,55.35
13325.19,5289.84,2,Single,0,24.7626304627966,46.735826152509304,25.88
3429.78,1194.41,9,Married,1,24.697544624872215,46.763712737800894,78.93
19650.22,8017.62,4,Married,1,24.802702872085707,46.734890449150036,56.32
19072.38,10026.03,7,Widowed,1,24.830317667993526,46.721296138451,76.03
10700.38,4517.37,2,Single,1,24.80233029629468,46.687016783065395,46.89
10846.67,6441.57,3,Married,1,24.772922392456287,46.72928228710486,58.76
1883.56,1427.11,1,Divorced,1,24.785365396102048,46.71952365355833,75.31
12317.1,2464.5,9,Single,0,24.767526370216416,46.779302358572075,53.0
9773.19,1189.77,9,Married,1,24.75226178813809,46.65767114496307,69.87
11913.05,3498.17,2,Widowed,1,24.861579195210272,46.80707270393452,41.75
4361.99,3336.31,5,Widowed,0,24.70948686524472,46.77248539026226,55.59
11888.9,7548.96,8,Single,1,24.748951261472435,46.751174360766555,85.4
16946.6,3040.73,9,Widowed,1,24.788811206450674,46.72627960998418,72.18
16170.35,1769.85,1,Divorced,0,24.73491171672068,46.703472947384185,9.38
10420.07,8092.16,4,Single,1,24.728290404225937,46.696408889588476,71.06
15837.07,2184.19,10,Widowed,0,24.770741085497534,46.70221200054446,55.52
3697.29,1189.63,9,Married,0,24.808202603285633,46.8123623077668,57.87
9209.45,4401.48,5,Married,0,24.745097337931497,46.74997022502677,44.12
15262.73,1928.46,3,Divorced,0,24.799084255515147,46.76160011354596,20.05
6743.48,841.59,7,Married,0,24.777897763395806,46.77513412091798,39.99
3429.54,1280.21,5,Single,1,24.798212447634032,46.67611687888363,59.93
12927.58,7551.99,9,Single,1,24.817557803219465,46.78236454186334,88.37
7314.34,1996.96,7,Married,0,24.73593569479107,46.73989689177238,45.92
6456.49,1253.83,8,Single,1,24.808266449640556,46.72753430902103,67.77
6108.87,1839.95,5,Single,1,24.8277489023883,46.85619362473097,57.05
14612.67,11283.06,1,Married,1,24.73480069836825,46.66894776984231,55.89
14064.15,9260.85,7,Widowed,0,24.789290929780243,46.77407812525631,61.34
9090.51,4971.46,7,Single,0,24.762556681307764,46.81066303316605,56.88
17411.01,7532.21,10,Married,0,24.707169710013837,46.77264593115158,67.3
9239.66,7257.78,6,Married,0,24.743806958962058,46.823968895310365,61.42
12562.28,5816.42,10,Divorced,1,24.873725767658406,46.69966717061083,88.52
13806.65,573.84,3,Widowed,1,24.746622143204572,46.78097939434899,36.66
17863.27,10439.15,4,Married,1,24.754743467510526,46.73572943910339,63.38
15136.43,11645.49,7,Widowed,1,24.775369421027122,46.64201634219012,85.77
11216.34,3628.65,1,Divorced,0,24.77340811269529,46.70351361129679,17.94
709.11,525.57,10,Divorced,0,24.749443858880014,46.81018160017344,99.65
4185.01,2684.85,6,Married,0,24.711274655286037,46.7786602593374,55.66
6886.11,2025.63,3,Married,0,24.76015185348341,46.72401199157521,26.77
5042.93,3668.54,1,Widowed,0,24.813618594802588,46.75500256472844,34.1
6900.58,2278.02,4,Divorced,1,24.802630649860976,46.786409233026646,53.2
18601.71,12576.21,3,Widowed,1,24.757534580840833,46.707388163274615,62.04
19255.48,1251.31,2,Widowed,1,24.71984247367211,46.69672947350105,32.6
17454.54,4152.47,5,Married,0,24.921554721265437,46.80023397903684,34.52
9439.93,2040.83,2,Single,1,24.7065462816896,46.671877102162824,38.65
4465.8,963.51,8,Widowed,1,24.798193303085924,46.7653632398689,68.63
5987.68,1156.4,10,Divorced,1,24.80154419176587,46.72525221032232,77.73
17410.66,3404.82,1,Married,1,24.767827286999857,46.754393976207965,32.82
16588.97,3516.2,9,Single,1,24.778394650314667,46.62703498136262,73.48
11308.11,3594.55,8,Divorced,0,24.76261001847124,46.695429678286985,52.71
4409.64,1792.6,3,Married,1,24.782860570945427,46.88726295013017,51.26
12839.5,775.14,8,Widowed,1,24.792474083273717,46.72232351569138,62.41
1450.9,856.67,3,Single,1,24.820190075098864,46.76213439436046,78.62
621.08,443.87,3,Single,1,24.79510472452259,46.768342529660785,83.59
10670.34,7363.15,8,Divorced,1,24.876927178241477,46.6814555782337,87.6
16945.02,13404.29,6,Widowed,1,24.797781603840573,46.69168094350092,81.64
4476.99,2985.15,9,Married,1,24.801875632317113,46.69206567442569,91.67
17704.18,780.94,5,Single,0,24.753231659319745,46.7232455042881,26.76
8560.17,2166.59,10,Single,1,24.822890835967236,46.78392272219712,80.12
13968.78,3745.91,7,Single,0,24.711814131177682,46.740746705549995,45.73
11222.16,6216.08,10,Widowed,0,24.73862100726254,46.67507475446623,72.16
14795.22,230.91,6,Married,0,24.76324914747878,46.72257586057721,30.62
9822.98,4769.9,1,Divorced,1,24.89543582431728,46.75964799126803,44.42
1081.52,789.81,7,Widowed,0,24.705219124962287,46.70976129979145,84.21
8961.05,5083.28,3,Widowed,0,24.82516916477147,46.8424221386435,37.69
12882.78,9512.23,9,Married,1,24.694800834388104,46.64400378074305,94.53
3792.07,2589.66,3,Single,0,24.86764825876859,46.75748070886854,42.32
14300.31,8374.65,2,Single,1,24.73068536340618,46.76473145430612,53.43
2101.53,1266.15,6,Divorced,0,24.642312613049157,46.73816877532986,74.1
3692.83,1303.84,5,Single,0,24.790491058642154,46.78421350697689,39.12
14328.54,2908.31,2,Divorced,1,24.723405202385372,46.742284358070165,38.12
13246.63,3555.13,10,Single,0,24.727828768697023,46.75076918778372,60.74
4215.72,2342.12,6,Single,0,24.72933268388185,46.717594958041985,52.22
14191.6,3293.79,1,Married,1,24.724309230260488,46.77055681209118,34.28
17776.31,4592.8,9,Divorced,1,24.817022555832835,46.72626897150213,75.33
9384.31,3033.28,8,Widowed,1,24.776011899748003,46.66557042926832,72.93
5845.3,1893.07,6,Divorced,0,24.75911616759966,46.73548976914791,42.95
3786.01,609.34,8,Married,0,24.9051396545515,46.68240164871129,46.44
4996.48,1872.32,6,Widowed,0,24.847308861937623,46.78784293867329,44.99
1050.12,310.05,2,Single,1,24.788131820224507,46.82593102420976,61.81
9141.77,3048.78,3,Single,0,24.792705273630343,46.757457959783395,28.34
17609.09,1265.09,8,Widowed,0,24.771443967349125,46.79917844412093,42.87
10994.29,1381.61,9,Married,1,24.828923461690543,46.706716135625186,70.03
12998.06,1013.96,10,Married,0,24.708137640270063,46.72785096813022,53.12
7628.8,572.12,9,Married,0,24.734098071780117,46.734823771269234,48.0
5775.58,2791.11,5,Widowed,0,24.83597190673421,46.71513491724566,44.33
11645.07,7951.94,5,Divorced,1,24.771958830934423,46.74090113674042,72.31
7464.86,539.84,8,Married,0,24.816521544110266,46.62565553330077,42.89
16003.94,2743.52,4,Single,0,24.743764985261734,46.748564184613976,26.86
18343.7,14409.11,3,Divorced,1,24.834103947821344,46.71340487762469,66.42
2421.52,452.76,6,Single,1,24.680272364697906,46.768985572298305,77.48
19713.21,9372.37,9,Single,0,24.74233188055872,46.67851666704548,64.02
2517.09,1848.95,8,Single,0,24.74288273051434,46.728773732117205,89.38
16574.63,9168.96,6,Divorced,1,24.74386276677309,46.62772169714505,72.13
10201.01,7844.25,2,Married,0,24.818953309844357,46.801743752063935,40.76
958.53,694.21,10,Single,1,24.806676099566975,46.68111571647876,100.0
12774.12,502.16,9,Widowed,1,24.764025423302623,46.73767393423853,66.57
2284.5,222.09,1,Married,1,24.804039719478098,46.771417024435905,48.89
5880.6,4658.14,1,Divorced,0,24.737391310061074,46.74209977782068,36.68
619.78,308.87,7,Single,1,24.796964020230764,46.81079111610734,94.93
1469.63,780.84,8,Single,0,24.809325326991235,46.77745283436877,81.25
12276.68,8420.25,8,Widowed,1,24.778291331396467,46.80852295726017,87.43
16887.7,7170.24,1,Single,1,24.794588139797977,46.69494560449132,41.98
17216.73,6647.6,8,Married,0,24.84426849850626,46.77289516362695,55.44
12284.61,3492.4,3,Married,1,24.751947798943576,46.714025351630035,46.37
15508.29,9236.59,2,Single,1,24.788928777257038,46.76115923976338,53.82
5173.19,744.77,7,Divorced,0,24.78396461328156,46.753565433672144,40.76
3010.86,1689.74,4,Single,1,24.85909786872882,46.79157715761174,62.45
7202.48,2915.62,9,Widowed,1,24.78363177956325,46.78506552903838,81.19
7484.68,3468.46,3,Divorced,1,24.722473804823625,46.75789635249734,53.54
14696.2,5612.33,6,Single,1,24.864565317486655,46.72709770523038,65.28
8465.58,3311.21,7,Divorced,1,24.731718303569046,46.70539555557035,70.65
6687.15,4949.47,9,Widowed,0,24.71961834813288,46.69876190459362,74.61
5954.27,2207.81,3,Single,0,24.7555745950705,46.66772164904107,29.83
8196.81,319.6,10,Widowed,1,24.77488091669748,46.78311385868933,71.56
10573.22,3670.55,8,Divorced,1,24.728712190992656,46.81396419618209,73.89
12756.69,624.7,3,Single,1,24.799639604426382,46.789529029281205,36.96
1416.09,581.48,4,Married,1,24.741208272307393,46.78072626135333,76.42
10670.45,4195.77,9,Widowed,1,24.719503304980236,46.782512375041826,80.73
9572.03,1490.61,4,Divorced,1,24.782691966989677,46.76566256099924,46.23
9521.1,5772.19,4,Divorced,0,24.71532026971876,46.69324650788617,44.25
13774.38,9566.21,10,Married,1,24.80396141091267,46.69058259978879,97.78
1474.01,541.35,3,Single,1,24.797260314604955,46.66964310967699,69.69
10778.57,2360.26,7,Widowed,0,24.816508710633332,46.676373834261575,43.76
13318.51,2163.77,7,Single,1,24.801714996883977,46.7692815466823,61.5
16971.92,9948.38,8,Married,1,24.739261409078523,46.76710132835424,83.45
12443.26,1179.37,7,Single,0,24.787122113166678,46.711057907190366,38.79
14323.4,2562.4,8,Single,1,24.72367226579619,46.63986871541637,67.16
6145.85,4823.01,9,Divorced,0,24.791582502364985,46.659759861431894,76.39
12188.79,2957.11,1,Married,1,24.778867209972066,46.72482758919589,34.7
11982.07,7207.06,10,Single,0,24.80805713877191,46.722897725025504,74.06
13621.37,980.8,10,Widowed,1,24.757627610682647,46.774593535214414,72.88
17418.33,5753.84,2,Married,1,24.79085290145421,46.75380779785914,43.21
4894.27,2963.97,5,Divorced,0,24.797563379490427,46.66122139383965,49.22
16697.27,9150.98,9,Single,0,24.81193943399935,46.76862343970068,66.92
11505.31,7079.52,4,Single,0,24.723265843571177,46.72579597631629,44.61
7817.49,623.48,5,Divorced,0,24.77213463561862,46.731275160779916,28.19
17795.69,651.95,10,Widowed,0,24.790792998328428,46.809568339091555,51.47
7708.43,5396.06,3,Widowed,0,24.828188336383644,46.672389040328426,43.0
18283.7,13406.2,4,Widowed,1,24.805203499515304,46.80444666597677,69.33
12947.15,8071.08,3,Married,0,24.79344042603446,46.7925490212593,39.94
12812.67,836.02,3,Single,0,24.874713522285038,46.789185477305345,17.61
7387.74,1528.57,5,Married,1,24.786565429782087,46.79025442370424,53.28
566.78,207.76,6,Divorced,0,24.781344391654844,46.73919515216425,64.66
16531.76,8048.95,10,Widowed,1,24.756529288214313,46.816170667941606,89.48
6769.67,4667.66,5,Married,0,24.7331785667029,46.8146183862339,52.58
10562.15,3503.17,9,Married,1,24.79909320618702,46.668034691259905,78.27
6143.82,945.21,5,Widowed,0,24.79248246464957,46.63299867461742,31.15
2370.49,1512.24,1,Divorced,0,24.80537540084155,46.78226157414945,50.52
5467.84,3561.2,2,Married,1,24.744482202217398,46.74417738479778,56.05
9651.9,6095.97,2,Widowed,0,24.871807871687516,46.712712664786906,35.26
1592.63,597.4,6,Widowed,0,24.72115462064717,46.81208317012313,65.0
6123.24,4365.53,6,Widowed,1,24.87222935952654,46.738184783592395,78.52
4670.48,1489.45,5,Divorced,1,24.82467315177042,46.80507379577654,57.76
2718.56,498.04,9,Single,1,24.73697578837308,46.713734708231605,92.33
1767.33,360.94,9,Single,1,24.835643725657736,46.822250713935425,93.17
13918.47,4249.78,7,Single,0,24.80224404300872,46.6940092823249,47.21
1979.4,831.74,1,Divorced,0,24.873453055584974,46.711451455109405,41.81
1362.32,1076.62,9,Divorced,0,24.757343110941427,46.755116891724484,96.61
11353.34,4471.32,4,Widowed,0,24.85180802103574,46.78069879882761,35.75
1707.82,204.53,2,Widowed,0,24.794843275018096,46.76116442650591,34.79
19785.82,14867.13,7,Single,0,24.776275733432175,46.765906975725926,65.06
6369.63,1584.84,3,Single,1,24.647621996115287,46.72316962704651,44.95
2222.82,581.34,10,Married,1,24.78616609674584,46.680449295819024,100.0
8211.78,1660.67,8,Divorced,0,24.79341616589058,46.72777643895069,48.09
10535.72,4852.44,2,Divorced,1,24.861873784915776,46.81665098626074,48.42
15913.66,2616.88,2,Single,0,24.750809721544094,46.730458114421666,16.58
12948.93,9327.02,6,Widowed,1,24.77040262171958,46.71541702619202,78.81
9298.52,7428.84,1,Divorced,0,24.78385124920141,46.70008589655562,36.96
17087.02,6085.63,6,Married,0,24.717569233253123,46.769135561195014,44.25
18108.76,13218.33,3,Widowed,1,24.80557647921109,46.697784212017,64.2
12291.84,5246.61,5,Married,1,24.81886777153813,46.70642111354173,62.07
15803.46,12233.0,4,Divorced,0,24.7867582619019,46.77901720063062,50.96
11204.79,7153.47,5,Widowed,0,24.772419371764816,46.76073704560706,50.54
9853.83,2194.5,10,Single,0,24.748278517805623,46.728176670828596,58.91
10818.09,4639.08,2,Married,0,24.763807028455982,46.70067108267299,27.15
17747.54,13546.41,2,Single,0,24.76526129184421,46.660569085056814,40.53
19044.51,13983.92,7,Single,1,24.749542312642895,46.72375622533151,84.37
4282.47,2544.87,3,Divorced,0,24.76129101237523,46.72592512770646,38.77
19006.41,7215.67,6,Married,0,24.771011790006995,46.7619720759043,45.19
8730.12,6707.77,6,Widowed,1,24.817825853706626,46.705511738657584,80.73
4073.88,744.45,2,Single,1,24.713939957230544,46.685897779387844,37.31
17658.23,11776.32,1,Single,0,24.749739853940255,46.72040393410917,31.68
1498.35,602.93,2,Single,1,24.73560019669013,46.6731941667875,66.1
18717.85,1387.49,7,Divorced,0,24.75129395862629,46.7470713310057,37.97
14624.08,4725.09,3,Widowed,0,24.80385147329178,46.710128847344585,27.92
7183.0,3315.56,6,Widowed,1,24.753450108892828,46.691665084557634,68.46
15760.27,3737.64,6,Single,1,24.772528041481262,46.69557856829046,59.49
3688.42,2211.8,10,Single,0,24.80275639066206,46.6487066754033,73.99
14838.51,6693.09,1,Single,1,24.756118516377377,46.753055366959586,43.04
6814.64,3270.05,7,Single,1,24.783291725816127,46.872651683199024,74.19
4660.49,3426.48,7,Single,0,24.791590001228396,46.6877972701579,64.41
6255.58,2606.34,8,Divorced,0,24.769326787645547,46.64918768332668,56.67
6910.54,2183.47,4,Divorced,0,24.77007001253516,46.69634719714996,32.64
7768.63,5685.73,7,Divorced,1,24.81986951377801,46.71052298627022,84.28
11121.72,4300.78,2,Divorced,0,24.76826170421024,46.70622210792978,25.47
4895.61,3405.4,4,Single,1,24.861042567592666,46.7219378616941,67.82
1703.15,1220.33,10,Widowed,0,24.86572785217396,46.77870758810591,98.66
15742.37,10279.05,6,Divorced,1,24.798203336366768,46.756436657365875,76.12
8347.19,3000.61,9,Single,1,24.793789864910813,46.64161637103272,79.38
15830.03,4244.91,10,Single,1,24.76015583029246,46.78025789855921,80.73
6439.78,602.34,6,Single,1,24.771655140826294,46.66774050765982,53.74
10416.32,793.23,8,Married,1,24.77147977747113,46.823205275812775,63.05
13595.55,5401.77,10,Single,0,24.836444585776736,46.734899799531696,65.89
17062.69,11324.0,5,Married,0,24.821672463852906,46.719674648981595,51.55
12538.45,7907.17,3,Widowed,0,24.688906420658665,46.69177670059352,40.23
1143.26,883.43,8,Widowed,0,24.852244438425412,46.72430034590853,90.91
15231.45,1607.19,9,Widowed,1,24.761930801031248,46.723008090186255,69.22
9755.71,5098.45,4,Widowed,0,24.869306829478653,46.819297945768106,40.9
3662.59,407.29,5,Single,0,24.885039011672408,46.73004773948,29.45
17250.98,5860.61,5,Divorced,1,24.788881224437354,46.66216787252896,58.59
4668.39,3512.28,9,Single,0,24.847946721305913,46.6796110224366,75.09
2776.61,1991.14,10,Single,0,24.78493877818813,46.68313487361836,98.68
11989.04,5648.42,7,Married,1,24.744656658663065,46.69613687844751,73.85
10082.49,215.03,9,Single,0,24.74370623696621,46.71104386484255,45.85
6675.97,840.35,2,Single,1,24.746686560253746,46.779666695589015,35.04
9559.34,1229.92,10,Widowed,1,24.718856860346875,46.749027071350696,75.15
19092.89,5209.75,8,Widowed,0,24.83499795761528,46.71234018177433,50.91
9997.1,7973.42,2,Married,1,24.73820405546262,46.72647376874099,61.9
9629.3,2477.54,4,Married,1,24.833086260418035,46.74770538154767,50.29
18900.89,1894.79,4,Married,1,24.74753928526962,46.762193832559404,44.01
12731.53,1087.9,5,Widowed,1,24.71898539250818,46.77206797552215,48.42
17324.0,10842.24,5,Married,1,24.79453036538509,46.722609576443055,70.03
1944.76,1290.3,1,Single,0,24.73217071007764,46.69366595388583,51.54
15127.78,500.6,6,Widowed,1,24.800840866817296,46.79944902512445,51.32
7466.53,3075.03,6,Married,1,24.74223461264856,46.760919335177576,66.47
948.39,411.97,7,Married,0,24.6697486490699,46.70876911346714,72.38
15605.37,6026.64,3,Single,1,24.772547053356455,46.692515829150906,50.45
16147.56,6233.88,2,Single,0,24.72727468126052,46.70461102217656,25.44
9425.01,1239.75,2,Single,0,24.788709636416318,46.72863354907968,15.26
14678.32,8233.12,6,Divorced,0,24.662188438333754,46.631964992368246,52.44
5076.8,2331.68,2,Widowed,0,24.74375674110714,46.76088432930268,28.37
18739.52,5445.8,7,Divorced,1,24.63672475786374,46.71301349119242,66.62
16592.58,4255.77,8,Widowed,0,24.74778760717413,46.807416888910424,50.26
16326.08,8268.53,4,Single,0,24.754848909414356,46.75714944923705,40.26
17966.89,14195.12,7,Single,0,24.781162857004375,46.63147167600964,66.6
6315.34,3518.24,10,Single,0,24.81251036083159,46.74876982527282,72.28
4789.82,1719.9,1,Single,0,24.79951343198373,46.93431188532182,19.36
14747.11,2806.56,5,Single,0,24.66989435302507,46.82423483248805,32.61
18712.22,3084.94,4,Widowed,0,24.75972762402998,46.75236644522015,26.59
9677.01,6372.25,1,Divorced,0,24.771824387734938,46.716788183330095,31.34
12800.5,3872.1,7,Single,1,24.745608353588064,46.75447543677865,67.1
3674.81,1620.35,7,Divorced,0,24.698241315166417,46.775528958376086,52.64
6267.36,4341.11,5,Divorced,0,24.75329027975574,46.681496533047984,52.71
2449.44,266.74,5,Widowed,1,24.75159935710021,46.800857460843126,69.36
18179.09,322.96,6,Widowed,0,24.74733324564919,46.75592268091048,30.71
9629.77,4591.45,3,Single,0,24.737552186214227,46.77589609249618,34.07
1693.81,577.01,2,Divorced,0,24.80837538693951,46.830430441664824,43.63
17692.86,10535.33,1,Divorced,0,24.76532180272504,46.7714327402379,28.82
15468.66,4181.88,6,Single,1,24.77900337697695,46.80279358909315,60.81
19615.14,5636.01,4,Married,0,24.738158380619563,46.77525026564386,31.49
16396.44,9113.33,9,Widowed,0,24.764365135194165,46.734790591144574,67.23
13890.33,8875.52,5,Married,1,24.77868762422242,46.75061201982133,70.56
16064.8,7126.33,8,Widowed,0,24.768288547843902,46.74873565915853,57.74
1672.52,225.94,4,Divorced,1,24.85300590287811,46.78727248428076,65.4
1655.33,373.47,8,Divorced,0,24.817557729624845,46.715223023698805,69.02
5373.39,2091.99,2,Widowed,0,24.729637958588583,46.785765027911886,25.57
8834.27,232.61,1,Single,1,24.81790233962649,46.81163353378755,26.05
12747.57,6023.99,1,Divorced,1,24.74390096870154,46.72652256723198,43.9
18343.45,9369.93,9,Single,1,24.69212579187373,46.71837644469696,85.43
1402.83,871.2,5,Married,0,24.823928525528974,46.71467523103859,69.84
2982.74,2315.38,9,Married,1,24.806123989760042,46.72847484470011,100.0
2171.52,1288.18,3,Divorced,1,24.790302851411077,46.680615430509214,78.73
9338.13,2964.13,4,Married,1,24.778360472481697,46.588443201454965,52.7
14839.77,8883.91,10,Single,0,24.7647551920919,46.65647633781424,73.95
8739.13,1521.94,9,Married,1,24.834399725827343,46.776870367638224,71.97
17153.62,10874.42,1,Single,1,24.797433549098304,46.81405031135797,50.36
9591.85,4343.5,1,Single,1,24.72665417395876,46.825368159895774,43.11
14247.45,6119.53,9,Single,1,24.82070957821302,46.726172235639055,82.18
